Influencer,videoName,text_text,cluster_label,umap_1,umap_2
0_shufen,0_shufen-20251011183947-3743846762424272,"(1) Hook: '天啊' (Oh my god) appearing in white and black text. (2) Functional Text: '我發現在新加坡 真的很難 交到男朋友欸' (I found it's really hard to get a boyfriend in Singapore) in yellow and white, expressing a personal discovery. (3) Functional Text: '因為不想要 交網絡上的嘛 比較想要交 現實中的' (Because I don't want to meet someone online, I want to meet in reality) and '可是現實中 妳在外面 那些男生 他們都在 看手機 他根本不看我' (But in reality, when you're out, those guys are all looking at their phones, he doesn't look at me at all) expressing frustration.",0,9.783741,-0.97289073
0_shufen,0_shufen-20251020112352-1226625612257659,(1) 'Happy Birthday' is visible on a decorative gold cake topper (Decorative/Hook Text). (2) A shadow projection of the text 'Happy Birthday' appears on the woman's upper chest area towards the end of the video (Decorative/Effect Text).,6,7.561693,-1.2378756
0_shufen,0_shufen-20251023124807-26148841931367902,"(1) ""欸"" - Surprise tone, catching someone's attention. (2) ""先生 你還好嗎？"" - Concerned tone, asking if the man is okay. (3) ""有需要幫忙嗎？"" - Helpful tone, offering assistance. (4) ""我的眼睛掉了 我看不到路"" - Explanatory tone, stating vision loss. (5) ""那我先扶你去一個地方 坐坐"" - Suggestive tone, proposing a place to sit. (6) ""來..跟著我走"" - Directing tone, leading the way. (7) ""妳要帶我去哪裡呀"" - Curious tone, questioning the destination. (8) ""嘿嘿嘿"" - Playful and mischievous tone.",1,12.570413,-0.90865785
0_shufen,0_shufen-20251030004616-1463068988755276,"(1) (有怪人) - Decorative text indicating suspicion of a 'weirdo' in a humorous tone. (2) (對陌生人不能太坦承) - Contextual hook text about not being too honest with strangers. (3) 請問妳是台灣人嗎？ - Functional text translating the male's question: 'Are you Taiwanese?'. (4) 是啊 幹嘛... - Functional text translating the female's response: 'Yes, what for?'. (5) (想套路我？) - Decorative text questioning if he's trying to trap her. (6) 台語「我愛你」怎麼說 - Functional text asking how to say 'I love you' in Taiwanese. (7) 幹你娘 - Functional/Decorative text for the punchline swear word.",0,11.507061,-1.098183
0_shufen,0_shufen-20251030004957-1224032665953959,(1) None,3,-3.284362,7.3745937
0_shufen,0_shufen-20251031110256-1879146389459228,"(1) Decorative: ""bara"" appearing as a sign in the background of an adult photo, Tone: Neutral. (2) Decorative: ""Calvin Klein"" visible on the waistband of clothing, Tone: Brand-oriented. (3) Decorative: ""Happy Birthday"" on a cake topper, Tone: Celebratory.",6,6.9479766,-1.5003389
0_shufen,0_shufen-20251031195201-1235106771378448,(1) '我被' (I was) – surprised tone. (2) '原因他說' (The reason he said) – curious tone. (3) '很討厭被吹' (He really hates being rushed) – frustrated tone. (4) '可是他每次40分鐘起跳' (But he takes at least 40 minutes every time) – complaining tone. (5) '誇張欸' (It's outrageous) – emphatic tone. (6) '我能不催嗎?' (Can I not rush him?) – rhetorical questioning tone.,1,12.553421,-0.8981509
0_shufen,0_shufen-20251103172337-25890501347256455,"(1) '那天呢' (That day), '我看到一句话 说得很好' (I saw a quote that was very good): Contextual hooks. (2) '那句话是说 所有的失去 都会以另外一种方式 让你重新获得' (The quote said all losses will be regained in another way): Motivational text. (3) '昨天呢 我就不小心 掉了一百块 我就很伤心' (Yesterday I accidentally lost 100 dollars, I was very sad): Narrative text with an emotional tone. (4) '今天早上呢 我就在我男朋友钱包里 找到了' (This morning, I found it in my boyfriend's wallet): Humorous punchline text.",1,11.62556,-0.65910715
0_shufen,0_shufen-20251114150902-3288154788032886,"(1) Functional Text: Traditional Chinese subtitles appear at the bottom, transcribing the speaker's dialogue. (2) Decorative/Effect Text: Variety-show style captions such as '笑死' (hilarious), '兩个選擇' (two choices), and '有點曖昧' (a bit of flirtation/ambiguity) appear in the center-bottom to highlight key points of the narrative.",4,6.9506226,-0.4034052
0_shufen,0_shufen-20251208102511-806486915785318,"(1) Functional Text: '之前聽人家講' (Previously I heard people say). (2) Functional Text: '來台南一定要' (When coming to Tainan, you must). (3) Functional Text: '拜姻緣' (Pray for marriage/relationship). (4) Functional Text: '可是我來到這裡' (But since I came here). (5) Functional Text: '我又慫了' (I've chickened out again). (6) Decorative Text: '...' (Indicating a pause or awkwardness). (7) Functional Text: '怎麼辦' (What should I do?). All text is in white with a black outline, appearing as subtitles synchronized with speech.",0,9.956599,-1.1015289
0_shufen,0_shufen-20251208135743-2660784704301085,(1) '喵喵' (Meow meow) - Decorative text mimicking a cat sound. (2) '(衝三小)' - Humorous variety-style caption expressing 'What on earth?'. (3) '我的姻緣在台南嗎?' - Functional subtitle asking 'Is my fate/marriage in Tainan?'. (4) '(靠邀喔)' - Humorous decorative text using Taiwanese slang for exclamation. (5) '沒有啊..?' - Functional subtitle translating the final spoken response 'None..?'.,1,11.6830635,-0.9979076
0_shufen,0_shufen-20251208180741-1211721060594889,"(1) Functional Text: Traditional Chinese subtitles appear at the bottom translating her speech about an encounter in Kaohsiung's Central Park. (2) Decorative/Hook Text: A bold character ""淦"" (Damn/Wow) appears briefly at the start to hook the viewer's attention. (3) Content includes specific mentions of an ""Abé"" (uncle) shouting a name.",4,7.355416,0.2630401
0_shufen,0_shufen-20251208180938-882322227951342,"(1) ""當我在捷運上發現..."" (Traditional Chinese): Functional Hook text meaning ""When I discovered on the MRT..."". (2) ""有人在滑我的 Reels"" (Traditional Chinese): Functional Hook text meaning ""Someone is scrolling through my Reels"". The tone is one of surprised revelation.",0,9.961546,-1.2507892
0_shufen,0_shufen-20251209053058-1464077632060535,"(1) ""這個中秋"" (This Mid-Autumn Festival): Functional text appearing at the bottom of the screen, establishing the context of the video. (2) ""吃太胖了😭"" (Ate too much and got fat😭): Decorative/Hook text with an emoji, conveying a playful and self-deprecating tone about festive overeating.",4,8.843116,-0.100082435
0_shufen,0_shufen-20251210223053-1221132536826852,"(1) Functional Text: ""過年不能"" (Cannot during the New Year) - Informative and setting the premise. (2) Functional Text: ""睡懶覺"" (Sleep in/Sleep late) - Clarifying the action. (3) Functional Text: ""因為會導致"" (Because it will lead to) - Transitional phrase. (4) Functional Text: ""懶覺被睡"" (The sleep-in being slept/Wordplay) - Humorous punchline tone.",0,10.948527,-2.2244072
0_shufen,0_shufen-20251210231544-1439731317814547,(1) 我發現台灣 (Functional: I found that Taiwan - Curious tone). (2) 有一個很奇怪的現象 (Functional: there's a very strange phenomenon - Emphatic). (3) (我真的想不通) (Decorative: I really can't figure it out - Confused tone). (4) 就是路上的胖子 (Functional: that is the fat people on the street - Informative). (5) 真的好少喔 (Functional: are really so few - Surprised tone). (6) 明明美食那麼多 (Functional: Clearly there's so much delicious food - Observational). (7) (我一直吃一直吃) (Decorative: I keep eating and eating - Humorous tone). (8) 為什麼胖子可以那麼少 (Functional: Why can there be so few fat people? - Questioning). (9) (我才來第二天就胖1kg了) (Decorative: I've only been here two days and gained 1kg - Self-deprecating humor). (10) 什麼秘訣? (Functional: What's the secret? - Curious). (11) 可以告訴我嗎? (Functional: Can you tell me? - Pleading). (12) (求你們了) (Decorative: I beg you guys - Dramatic/Humorous tone).,1,12.1318655,-1.135739
0_shufen,0_shufen-20251215151359-2117163152368587,"(1) Decorative/Hook Text: ""POV：當危險期不讓男友內設的妳"" (POV: When you don't let your boyfriend finish inside during your fertile period). The tone is suggestive and intended to be humorous.",6,8.307358,-2.4814079
0_shufen,0_shufen-20251216140236-902351449062684,"(1) Functional Text: '台南沒有下雪 所以只能這樣拍雪景' (It doesn't snow in Tainan, so we can only take snow photos like this) appears at the top of the frame. The tone is creative and explanatory.",6,10.364298,-2.4099984
0_shufen,0_shufen-20251216184210-1158894822989695,"(1) Functional Text: '好喜歡小動物喔！' (I love small animals so much!). Emotional tone: Enthusiastic. (2) Functional Text: '尤其是那種..很可愛的' (Especially those... very cute ones). Emotional tone: Anticipatory. (3) Decorative/Effect Text: '鹽酥雞呀' (Salt-and-pepper chicken), '滷肉飯' (Braised pork rice), '牛肉湯' (Beef soup), '虱目魚肚' (Milkfish belly). Emotional tone: Humorous, subverting expectations.",0,10.382321,-1.8326688
0_shufen,0_shufen-20251218102358-1212158867689248,"(1) Functional Text: '那天約會一個男生' (I went on a date with a guy that day), appears at the bottom in a white font with a black outline, setting a narrative tone. (2) Decorative Text: '很過分 😡' (Very excessive), appears with a red angry emoji, conveying annoyance. (3) Functional Text: '一直叫我幫他吹' (He kept asking me to blow him/it), appears to create a suggestive hook. (4) Functional Text: '麵就是要熱熱的才好吃啊!!' (Noodles have to be hot to be tasty!!), serves as the humorous punchline. (5) Decorative Text: '淦' (Damn/Fuck), appears briefly at the end to emphasize the humorous frustration.",0,9.905939,-1.1170516
0_shufen,0_shufen-20251219105044-890347023736561,"(1) Functional Text: ""那天包車上阿里山 那位司機問我是哪裡人"" (That day chartered a car to Alishan, the driver asked where I'm from) - Informative tone. (2) Functional Text: ""我就跟他說 我是馬來西亞人"" (I told him I am Malaysian) - Narrative tone. (3) Hook Text: ""你們馬來人的中文都那麼好嗎?"" (Is the Chinese of you Malays that good?) - Surprised tone. (4) Decorative Text: ""天啊~"" (Oh my God) - Reactionary tone. (5) Hook Text: ""我是馬來西亞人 不是馬來人"" (I am Malaysian, not Malay) - Clarifying and emphatic tone.",0,10.469883,-1.8239833
0_shufen,0_shufen-20251220102723-1390814852529963,"(1) '我跟你們講' (I'm telling you) - Functional introduction. (2) '原來脫單也要英文好' (Turns out, to get out of being single, you need good English) - Hook/Theme setting. (3) '那天我在耶誕城' (That day I was at Christmasland) - Narrative setup. (4) 'Are you single? (妳單身嗎?)' - Functional translation of the spoken English phrase. (5) '原來他不是問我是不是歌手.. (single singer 傻傻分不清)' (Turns out he wasn't asking if I'm a singer.. (confusing single/singer)) - Humorous punchline with decorative explanation.",1,12.012412,-0.87918854
0_shufen,0_shufen-20251220143221-1256742189711687,"(1) Traditional Chinese lyrics appear at the bottom center of the screen throughout the duration, mirroring the song's vocals. (2) Functional signage is visible in the background including ""高雄車站"" (Kaohsiung Station), ""美麗島 Formosa Boulevard"", and ""THE PIER-2 ART CENTER"". (3) Food-related text such as ""丹丹漢堡"" (Dan Dan Burger), ""甜思特"" (Tiansite Cake), and ""阿嬤麻油雞飯"" (Grandma's Sesame Oil Chicken Rice) appears on stall signs and packaging.",4,9.747141,2.6421702
0_shufen,0_shufen-20251225004150-1400076305196908,"(1) Decorative/Hook Text: ""POV: 當太久沒有性生活，在路上看到帥哥，試圖讓自己冷靜下來⋯"" (POV: When you haven't had a sex life for a long time, seeing a handsome guy on the street, trying to calm yourself down...). The tone is humorous and self-deprecating.",6,8.384569,-2.4592323
0_shufen,0_shufen-20251225174525-788341014281509,"(1) 'POV：當男友問我現在有多濕' - Decorative/Hook Text. The tone is suggestive and playful, using a double meaning related to humidity/sweat versus a sexual connotation.",6,8.324102,-2.4628725
0_shufen,0_shufen-20251227150322-836951606034502,"(1) ""我跟你們講喔"" (I'm telling you all) - Functional text setting an introductory tone. (2) ""多出來走走"" (Go out for walks more) - Functional text giving advice. (3) ""才會知道"" (Only then will you know) - Functional text leading to a point. (4) ""床上有多舒服"" (How comfortable the bed is) - Decorative/Hook text delivering a humorous punchline. (5) ""我的腳好酸啊"" (My legs are so sore) - Functional text expressing a complaint.",0,11.71601,-1.3685813
