Influencer,videoName,main_purpose,cluster_label,umap_1,umap_2
1105ya,1105ya-20250824224925-1445514200610592,To document and share a chance encounter with a famous internet celebrity (Joeman) while he is filming on location. The video uses a 'reaction' format to leverage the fame of the subject for engagement.,4,12.228221,4.9095745
1105ya,1105ya-20250828140947-3163617273820923,"The video is designed for social media entertainment, combining a popular dance trend with a staged or accidental humorous moment involving a 'peeker' in the background to increase engagement and relatability.",7,12.816203,6.0501413
1105ya,1105ya-20250829030521-700054986408626,"To create a visually satisfying 'glow-up' or 'destination arrival' transition, contrasting the mundane setting of an airport with the idealized aesthetic of a tropical beach vacation to engage viewers interested in travel and fashion.",4,11.681015,4.7792478
1105ya,1105ya-20250829115428-869083875942162,The video aims to provide lighthearted entertainment through a playful social interaction involving a surprise 'abs check' of a male collaborator. It leverages the contrast between the man's impressive physique and a humorous concluding joke by the female host to engage the audience.,7,12.432178,6.5194225
1105ya,1105ya-20250829175101-1613188076665671,"The video is designed as a lifestyle transition clip to showcase the 'before and after' of arriving at a travel destination. It highlights the change from travel attire at the airport to vacation-ready swimwear at the beach, aiming to evoke a sense of excitement and summer aesthetics for social media engagement.",7,11.501998,5.1108484
1105ya,1105ya-20250829212236-1440134724367177,"To create a brief, engaging social media clip that showcases the creator's charm and rhythmic synchronization with a popular song. The video leverages facial expressions and a signature movement to foster a connection with the viewer.",4,13.021795,4.87941
1105ya,1105ya-20250830111700-2519538425131477,"To create a humorous and relatable short-form video for pet owners by showcasing the unexpected and 'gross' curiosity of a cat playing with a cockroach, heightened by the owner's distressed vocal reaction.",4,12.584048,3.6806889
1105ya,1105ya-20250831121604-1218264339884809,The video is designed as a short-form entertainment piece aimed at showcasing the creator's dance ability and fitness. It uses a relatable 'hidden' scenario (dancing alone in a bathroom) as a narrative hook to engage viewers before delivering a high-energy performance synchronized to a popular music track.,7,12.823401,6.038635
1105ya,1105ya-20250831143432-775484275597330,"The video is designed for entertainment and social media engagement. It combines a high-energy dance performance with a staged or accidental comedic interaction involving a bystander, creating a relatable 'awkward' or funny situation that encourages viewers to watch until the end and interact with the content.",7,12.691223,6.209094
1105ya,1105ya-20250901165048-1899400594282538,"To create a humorous 'expectation vs reality' or 'sudden transformation' meme where a mundane activity (makeup) is interrupted by an intense, high-energy stage performance, likely for entertainment and social media engagement.",4,13.044268,3.7338226
1105ya,1105ya-20250902203355-1646219163214578,"The video is created as a social media dance cover or challenge performance. It aims to showcase the dancer's skill and energy by performing a choreographed routine to a specific popular track, indicated by the text hook 'BLACKPINK JUMP'.",7,13.259302,5.8818793
1105ya,1105ya-20250902222940-2456739304781420,"To celebrate a joyful moment between a bride and her bridesmaids through a choreographed posing routine, likely intended for social media engagement and memory sharing.",4,13.071422,4.561757
1105ya,1105ya-20250903053214-1229684089111072,"To create an entertaining short-form video that combines a humorous relatable skit (being woken up) with a display of a popular rhythmic dance challenge, intended for social media engagement.",4,12.968668,4.7762246
1105ya,1105ya-20250903083049-1218613959792468,"The video serves as a promotional vlog for a wedding dress studio (Grace Kelly). It uses a 'try-on' format to showcase four different dress styles, leveraging the excitement of a wedding announcement to engage viewers and solicit their opinions on the best look.",7,11.058811,5.167837
1105ya,1105ya-20250903181653-3973630742771106,"The video serves as a lifestyle or fitness snippet, capturing a spontaneous or planned exercise session in a visually interesting urban/industrial environment. The off-screen comments suggest a 'found' or 'candid' moment captured by friends.",7,12.45818,5.7469034
1105ya,1105ya-20250905121836-1983826802342353,"A travel-focused aesthetic montage intended to showcase the vibrant and romanticized atmosphere of Hong Kong. By syncing fast-paced visual transitions of iconic landmarks and local culture to a nostalgic Cantonese pop song, the video appeals to viewers' sense of wanderlust and cultural appreciation for the city.",2,9.6698475,3.4948752
1105ya,1105ya-20250905144921-884705357655396,"The video is designed for social media entertainment, specifically participating in a viral dance challenge. The creator uses the 'counting' intro to hook the audience before delivering a high-energy, cute performance synchronized to a popular audio track.",7,12.974187,6.003649
1105ya,1105ya-20250907204621-1550108872908484,To share a lifestyle milestone (wedding preparation) while showcasing a variety of bridal gowns at a specific boutique to engage and entertain the audience.,5,11.741834,3.4459841
1105ya,1105ya-20250908023146-1398687445287580,The video aims to build the creator's personal brand as a 'cute' and 'approachable' influencer by using popular 'kawaii' aesthetics and a school-girl outfit. The interactive text hook is used to drive viewer engagement and comments by posing a hypothetical question about having her as a girlfriend.,7,11.701965,5.558985
1105ya,1105ya-20250909075324-4234063073589833,"To showcase a live concert performance by Lisa (BLACKPINK), emphasizing her stage presence, rapping ability, and complex dance choreography for an audience.",5,13.653241,4.999034
1105ya,1105ya-20250909075605-1937957040180651,"To provide short-form entertainment through a humorous, social interaction between a female and male creator. The content leverages physical attraction (abs reveal) and playful banter to generate engagement and laughter.",4,13.306121,3.2200673
