Influencer,videoName,visual_text,cluster_label,umap_1,umap_2
0_shufen,0_shufen-20251031195201-1235106771378448,"(1) The video begins with a close-up shot of a young woman with long dark hair and a lavender top, looking directly into the lens with a pensive expression, her hand touching her face. (2) She starts speaking, using animated hand gestures, including holding up four fingers to emphasize a number. (3) Her facial expressions shift between frustration and a lighthearted smile as she continues her narrative, maintaining eye contact with the camera.",5,11.687094,6.42349
0_shufen,0_shufen-20251103172337-25890501347256455,"(1) A young woman with long dark hair, wearing a black camisole, sits in an indoor setting and speaks directly into the camera. (2) Her facial expressions shift from a neutral narrative look to a saddened expression with eyes closed as she recounts a loss. (3) The video concludes with her smiling broadly and leaning slightly towards the camera to deliver the final punchline.",1,13.497236,8.058951
0_shufen,0_shufen-20251114150902-3288154788032886,"(1) The video is a live-action recording of a young woman speaking directly to the camera in a close-up shot. (2) She smiles frequently, uses expressive hand gestures to emphasize her words, and touches her hair occasionally. (3) In the latter half, she covers her mouth while laughing and appears surprised by the story she is telling.",5,11.700481,6.484557
0_shufen,0_shufen-20251208102511-806486915785318,"(1) A young woman with long dark hair, wearing a floral dress and a black jacket, stands outdoors holding an umbrella. She smiles and speaks directly into the camera in a selfie-style shot. Behind her, a traditional Chinese temple with intricate roof carvings and colorful decorations is visible. (2) She continues speaking, her expression shifting from a confident smile to a slightly embarrassed or playful smirk. A person on a scooter passes by in the background. (3) She finishes her sentence, looking into the camera with a lingering playful smile and a tilt of her head, maintaining a direct gaze.",1,12.765206,8.060069
0_shufen,0_shufen-20251208135743-2660784704301085,"(1) A young woman with long dark hair and sunglasses on her head smiles and looks into the camera, wearing a floral dress and black jacket in an outdoor setting. (2) The scene cuts to a black and white cat crouching under the chassis of a parked vehicle on a brick-patterned ground. (3) The cat opens its mouth wide, making exaggerated facial expressions as if responding to a question, while the camera remains static on the animal.",1,12.787409,8.251366
0_shufen,0_shufen-20251208180741-1211721060594889,"(1) A young woman with long black hair, sunglasses on her head, and a patterned camisole is speaking directly into the camera in a park setting. She has a bright smile and expressive facial movements. (2) She continues her story, her expression shifting from amusement to a mock-surprised or startled look, touching her chest with her hand. (3) She finishes her story with a laugh, remaining in the same static POV position with trees and a park path visible in the background.",1,12.886528,8.1781645
0_shufen,0_shufen-20251208180938-882322227951342,"(1) The video begins with a close-up shot of a young woman with long dark hair, wearing purple-tinted glasses and a black low-cut top. She covers her mouth with her hand and looks slightly off-camera with an expression of surprise or realization. The background shows the interior of a subway car. (2) The camera then shifts to a medium shot of a passenger sitting on a green subway seat. The passenger is wearing a mask and a beige shirt, holding a smartphone in landscape orientation. (3) A close-up of the smartphone screen reveals that the person is scrolling through Instagram Reels, specifically viewing videos that feature the woman from the first scene.",5,11.572317,6.4537287
0_shufen,0_shufen-20251209053058-1464077632060535,"(1) A young woman with long dark hair, wearing a blue low-cut dress, holds a colorful paper lantern with a Superman graphic on a bamboo stick. She looks directly at the camera with a playful, pouting expression while speaking. (2) She continues to hold the lantern and looks down briefly before returning her gaze to the camera, maintaining a friendly and slightly humorous facial expression. (3) The scene remains static with her holding the lantern in the center of the frame against a dark, nighttime outdoor background.",1,12.915718,7.900617
0_shufen,0_shufen-20251210223053-1221132536826852,"(1) A young woman with long dark hair and glasses, wearing a pink top with a prominent pink bow, appears in a close-up shot. She is adjusting her hair behind her ear while looking into the camera. (2) She maintains a steady gaze and speaks directly to the lens, with subtle facial movements reflecting her speech. (3) The background shows a domestic indoor setting with shelves containing various items. The camera remains static on her face throughout.",1,13.286092,7.814888
0_shufen,0_shufen-20251210231544-1439731317814547,"(1) A young woman with long dark hair and sunglasses on her head stands outdoors on a sidewalk, speaking directly to the camera in a selfie-style shot. She wears a patterned low-cut top and has an expressive facial expression. (2) Behind her, a row of parked scooters, green trees, and city buildings are visible. (3) She maintains eye contact with the camera throughout, gesturing slightly and changing her facial expressions to emphasize her questions and observations.",1,12.797079,8.151184
0_shufen,0_shufen-20251215151359-2117163152368587,"(1) A young woman with long dark hair, wearing a white lace dress, is kneeling in a pool of thick white foam at an outdoor event. She is smiling and looking upwards with a playful expression. (2) As foam falls from above, she raises her hands to catch it and then blows some of the foam toward the camera. (3) In the background, several other people including children and adults are visible playing in the foam under daylight.",1,12.897315,6.624994
0_shufen,0_shufen-20251216140236-902351449062684,"(1) A woman wearing a white lacy dress and black knee-high boots walks across a field covered in white salt towards the right. (2) She turns to face the camera, smiling, and tosses handfuls of salt into the air to mimic falling snow. She is now wearing a hat with sheep ears attached.",1,12.562251,7.863604
